COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,TOBC,PER_01,XPERCII,PER_02,XPERCIVA,ORDEN,TGNU
2019-01-01,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00001938,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,32533.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6831.97,0.0,0.0,0.0,0.0,39365.18,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-01-02,,630,ROSARIO PACK SRL              ,30708639830  ,2,2,Fact A 0006-00006144,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,17886.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3756.07,0.0,0.0,0.0,0.0,21642.12,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-01-02,,36,HELICTOR                      ,33710531329  ,2,2,Fact A 0002-00001153,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,37595.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7895.02,0.0,0.0,0.0,0.0,45490.34,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-01-02,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 0047-00019646,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,678.74,0.0,0.0,0.0,0.0,0.0,0.0,71.27,0.0,0.0,0.0,783.94,0,,0,,,0,0.0,0,0,0,0.0,33.94,,0.0,,1,1
2019-01-02,,76,SAFI S.R.L.                   ,30650048764  ,2,2,Fact A 0031-00025171,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,1917.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.71,0.0,0.0,0.0,0.0,2320.38,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-01-02,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0000-00152657,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,52652.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11057.12,0.0,0.0,0.0,0.0,66342.75,0,,0,,,0,0.0,0,0,0,0.0,2632.65,,0.0,,1,1
2019-01-02,,158,VALLE NELSON HUGO             ,20047410968  ,2,2,Fact A 0004-00003930,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,10643.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235.2,0.0,0.0,0.0,0.0,12879.02,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-01-02,,606,BADINO GUSTAVO EDUARDO        ,20236420443  ,2,2,Fact A 0001-00000267,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,8984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.64,0.0,0.0,0.0,0.0,10870.64,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-01-03,,33,MAINCAL                       ,30503938517  ,2,2,Fact A 0005-00109917,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,37464.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7867.55,0.0,0.0,0.0,0.0,45332.06,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-01-03,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 0047-00019648,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,5972.85,0.0,0.0,0.0,0.0,0.0,0.0,627.15,0.0,0.0,0.0,7003.16,0,,0,,,0,0.0,0,0,0,0.0,298.64,,104.52,,1,1
