COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,TOBC,PER_01,XPERCII,PER_02,XPERCIVA,ORDEN,TGNU
2016-04-01,,158,VALLE NELSON HUGO             ,20047410968  ,2,2,Fact A 0004-00000698,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,50387.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10581.47,0.0,0.0,0.0,0.0,60969.41,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-01,,29,HECTOR GERMAN LARRAYA SRL     ,33709043019  ,2,2,Fact A 0003-00040093,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,3263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.23,0.0,0.0,0.0,0.0,3948.23,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-01,,491,MARINCOVICH MARIO HERNAN      ,20240422310  ,2,2,Fact A 0002-00001206,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,93016.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19533.45,0.0,0.0,0.0,0.0,112549.88,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-01,,3,ABC S.A.                      ,30542851836  ,2,2,Fact A 0013-00202590,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,2192.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.45,0.0,0.0,0.0,0.0,2718.83,0,,0,,,0,0.0,0,0,0,0.0,0.0,,65.78,,1,1
2016-04-01,,548,CLAUDIO MUSSO S.A.            ,30713918608  ,2,2,Fact A 0002-00003991,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,4457.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.02,0.0,0.0,0.0,0.0,5549.24,0,,0,,,0,0.0,0,0,0,0.0,156.0,,0.0,,1,1
2016-04-01,,2,ALIAFOR S.A.                  ,30627028101  ,2,2,Fact A 0003-00129795,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,4777.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.29,0.0,0.0,0.0,0.0,5780.84,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-02,,517,BARONE COMPUTACION            ,20286732500  ,2,2,Fact A 0003-00001012,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,280.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.01,0.0,0.0,0.0,0.0,340.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-04,,34,ORTIZ FISCHER Y CIA SA        ,30551645793  ,2,2,Fact A 0007-00021776,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,5342.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.95,0.0,0.0,0.0,0.0,6464.57,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-04,,591,CHORNY DM S.A.                ,30715082434  ,2,2,Fact A 0003-00000158,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,25428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5339.88,0.0,0.0,0.0,0.0,30767.88,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-04,,7,DE PASCALE S.A.               ,30707784292  ,2,2,Fact A 0006-00029402,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,10771.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.93,0.0,0.0,0.0,0.0,13410.01,0,,0,,,0,0.0,0,0,0,0.0,377.0,,0.0,,1,1
2016-04-04,,590,SEÑALIZACIONES VIALES SRL     ,30709115770  ,2,2,Fact A 0003-00000103,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,9180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.8,0.0,0.0,0.0,0.0,11107.8,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,2
2016-04-05,,596,ELECTROBOMBAS ROSARIO SRL     ,30710783353  ,2,2,Fact A 0006-00000010,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,2033.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.94,0.0,0.0,0.0,0.0,2460.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-05,,417,BALBICO CIFI SA               ,30537098313  ,2,2,Fact A 0007-00094505,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,0.0,0.0,3280.86,0.0,0.0,0.0,0.0,0.0,0.0,344.49,0.0,0.0,0.0,3740.18,0,,0,,,0,0.0,0,0,0,0.0,114.83,,0.0,,1,1
2016-04-05,,417,BALBICO CIFI SA               ,30537098313  ,2,2,Fact A 0007-00094504,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2417.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.72,0.0,0.0,0.0,0.0,3046.32,0,,0,,,0,0.0,0,0,0,0.0,120.89,,0.0,,1,1
2016-04-05,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00030928,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,12529.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631.17,0.0,0.0,0.0,0.0,15160.57,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-05,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00000484,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,20362.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4276.04,0.0,0.0,0.0,0.0,24638.14,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-04-06,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 0047-00004518,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,2025.86,0.0,0.0,0.0,0.0,0.0,0.0,212.72,0.0,0.0,0.0,2375.32,0,,0,,,0,0.0,0,0,0,0.0,101.29,,35.45,,1,1
2016-04-06,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0061-00003621,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,13670.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870.85,0.0,0.0,0.0,0.0,17020.07,0,,0,,,0,0.0,0,0,0,0.0,478.48,,0.0,,1,1
2016-04-06,,142,CARAN SA                      ,30504355442  ,2,2,Fact A 0004-00003170,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,19901.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4179.36,0.0,0.0,0.0,0.0,24777.62,0,,0,,,0,0.0,0,0,0,0.0,696.56,,0.0,,1,1
2016-04-06,,2,ALIAFOR S.A.                  ,30627028101  ,2,2,Fact A 0003-00130033,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2171.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.97,0.0,0.0,0.0,0.0,2627.26,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
