COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,W_ULTPRO,W_ULTFEC,W_ULTHOR,W_IDOR,W_IDHI,W_ORIG,W_STAT,TOBC,PER_01,XPERCIIB,ORDEN,TGNU
2021-10-01,,165,MEYER ELECTROMECANICA SRL     ,30606006043  ,2,2,Fact A 0003-00022198,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,3064.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.61,0.0,0.0,0.0,0.0,3708.41,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-10-01,,538,BM SEÑALIZACIONES S.A.        ,30677531580  ,2,2,Fact A 0002-00046776,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,12699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.79,0.0,0.0,0.0,0.0,15365.79,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-10-01,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0012-00066717,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,144916.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30432.51,0.0,0.0,0.0,0.0,175349.22,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-10-01,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0062-00031285,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,3274.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.66,0.0,0.0,0.0,0.0,3962.56,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.33,,1,1
2021-10-01,,76,SAFI S.R.L.                   ,30650048764  ,2,2,Fact A 0031-00047115,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2975.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.92,0.0,0.0,0.0,0.0,3600.74,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-10-01,,452,DISTRIBUIDORA BERMON          ,33670869399  ,2,2,Fact A 0006-00333318,,,4,,,0,ENTRE RIOS                         ,0,0,0,0,0,0.0,77323.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16237.92,0.0,0.0,0.0,0.0,95881.06,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-10-01,,668,ROBERTO C. RUMBO SRL          ,30590428775  ,2,2,Fact A 1313-00130179,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,4654.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.42,0.0,0.0,0.0,0.0,5632.26,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.47,,1,3
2021-10-01,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 4026-00000194,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,13447.88,0.0,0.0,0.0,0.0,0.0,0.0,1412.03,0.0,0.0,0.0,15096.6,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1.35,,1,1
2021-10-02,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00003089,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,87218.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18315.97,0.0,0.0,0.0,0.0,105534.89,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-10-02,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00003102,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,55380.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11629.96,0.0,0.0,0.0,0.0,67010.74,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-10-04,,7,DE PASCALE S.A.               ,30707784292  ,2,2,Fact A 0006-00086721,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,342484.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71921.68,0.0,0.0,0.0,0.0,414440.13,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,34.25,,1,1
2021-10-04,,169,SEGUTECNICA                   ,33629040019  ,2,2,Fact A 0014-00033205,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,41241.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660.65,0.0,0.0,0.0,0.0,49905.97,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,4.12,,1,1
2021-10-04,,630,ROSARIO PACK SRL              ,30708639830  ,2,2,Fact A 0012-00009842,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,32752.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.96,0.0,0.0,0.0,0.0,39630.16,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-10-04,,288,INTERGAS ARGENTINA SRL        ,30701507068  ,2,2,Fact A 0007-00012488,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,138418.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29067.85,0.0,0.0,0.0,0.0,167486.16,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-10-04,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0062-00031317,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,21955.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4610.76,0.0,0.0,0.0,0.0,26568.94,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,2.2,,1,1
2021-10-04,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0062-00031320,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,7954.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.37,0.0,0.0,0.0,0.0,9625.3,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.8,,1,1
2021-10-05,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00113115,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,39529.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8301.24,0.0,0.0,0.0,0.0,49020.78,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,3.95,,1,1
2021-10-05,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00113123,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,80418.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16887.86,0.0,0.0,0.0,0.0,99726.81,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,8.04,,1,1
