COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,TOBC,PER_01,XPERCII,PER_02,XPERCIVA,ORDEN,TGNU
2016-10-01,,590,SEÑALIZACIONES VIALES SRL     ,30709115770  ,2,2,Fact A 0003-00000161,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,7260.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,2
2016-10-03,,36,HELICTOR                      ,20152572183  ,2,2,Fact A 0002-00000377,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,14957.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141.08,0.0,0.0,0.0,0.0,18098.6,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-03,,2,ALIAFOR S.A.                  ,30627028101  ,2,2,Fact A 0003-00143350,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,11509.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.98,0.0,0.0,0.0,0.0,13926.38,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-03,,44,SORTI MARIO                   ,30676886091  ,2,2,Fact A 0002-00003876,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,1178.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.4,0.0,0.0,0.0,0.0,1425.5,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-03,,214,ELECTROUNO SA                 ,30708007869  ,2,2,Fact A 0005-00004901,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,4646.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.73,0.0,0.0,0.0,0.0,5622.06,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-04,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 0047-00005887,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,380.09,0.0,0.0,0.0,0.0,0.0,0.0,39.91,0.0,0.0,0.0,433.29,0,,0,,,0,0.0,0,0,0,0.0,13.3,,0.0,,1,1
2016-10-04,,80,GRAFICA INDUSTRIAL S.R.L.     ,33667131559  ,2,2,Fact A 0002-00000905,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.1,0.0,0.0,0.0,0.0,1101.1,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-04,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00074925,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,50627.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10631.7,0.0,0.0,0.0,0.0,61258.87,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-04,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00074929,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,52977.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11125.31,0.0,0.0,0.0,0.0,64102.97,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-04,,2,ALIAFOR S.A.                  ,30627028101  ,2,2,Fact A 0003-00143470,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,12743.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.04,0.0,0.0,0.0,0.0,15419.09,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-04,,142,CARAN SA                      ,30504355442  ,2,2,Fact A 0004-00004823,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,5129.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.26,0.0,0.0,0.0,0.0,6386.6,0,,0,,,0,0.0,0,0,0,0.0,179.54,,0.0,,1,1
2016-10-04,,333,GOMA PAMPERA                  ,23173874979  ,2,2,Fact A 0002-00001760,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,5303.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.69,0.0,0.0,0.0,0.0,6416.98,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-04,,591,CHORNY DM S.A.                ,30715082434  ,2,2,Fact A 0003-00000681,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,13788.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.66,0.0,0.0,0.0,0.0,16684.51,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-10-04,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00000834,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,46286.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9720.14,0.0,0.0,0.0,0.0,56006.52,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
