COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,W_ULTPRO,W_ULTFEC,W_ULTHOR,W_IDOR,W_IDHI,W_ORIG,W_STAT,TOBC,PER_01,XPERCIIB,ORDEN,TGNU
2020-02-01,,76,SAFI S.R.L.                   ,30650048764  ,2,2,Fact A 0031-00034077,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,3455.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.59,0.0,0.0,0.0,0.0,4180.79,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-02-03,,723,SUMIMAQ EXPRESS SRL           ,30715222562  ,2,2,Fact A 0001-00003481,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7350.0,0.0,0.0,0.0,0.0,42350.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-02-03,,686,CUENCA SA                     ,30709287792  ,2,2,Fact A 0004-00016528,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,0.0,0.0,0.0,0.0,7865.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-02-03,,266,POBERAJ SA                    ,30555517757  ,2,2,Fact A 0003-00101525,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,28528.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5991.07,0.0,0.0,0.0,0.0,35946.44,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1426.45,,1,1
2020-02-03,,4,BULONFER S.A                  ,30632604498  ,2,2,Fact A 0005-00286962,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,9865.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.67,0.0,0.0,0.0,0.0,12430.03,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,493.26,,1,1
2020-02-03,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00053834,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,95141.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19979.72,0.0,0.0,0.0,0.0,115121.26,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-02-03,,4,BULONFER S.A                  ,30632604498  ,2,2,Fact A 0005-00286883,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,77127.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16196.71,0.0,0.0,0.0,0.0,97180.14,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,3856.24,,1,1
2020-02-03,,4,BULONFER S.A                  ,30632604498  ,2,2,Fact A 0005-00286915,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2998.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.77,0.0,0.0,0.0,0.0,3778.59,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,149.94,,1,1
2020-02-03,,707,FERRARO MATERIALES SRL        ,30712379525  ,2,2,Fact A 0002-00006746,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,3596.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.29,0.0,0.0,0.0,0.0,4531.75,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,179.83,,1,1
2020-02-03,,683,PROFIX SRL                    ,30716175029  ,2,2,Fact A 0001-00000147,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,11979.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,3
2020-02-04,,712,SEGUVAL                       ,30716574780  ,2,2,Fact A 0001-00000080,,,4,,,0,24-CAPITAL FEDERAL                 ,0,0,0,0,0,0.0,96824.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20333.21,0.0,0.0,0.0,0.0,117158.01,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-02-04,,518,HERNAN GUERIN                 ,20243272026  ,2,2,Fact A 0002-00002726,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,23144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860.24,0.0,0.0,0.0,0.0,28004.24,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
