VTC_FECH,VTC_HORA,VTC_CLNU,VTC_CLNO,VTC_CLDO,VTC_CLTD,VTC_TIVA,VTC_COMP,VTC_TCOM,VTC_ABEX,VTC_CBTE,VTC_VEND,VTC_BASE,VTC_MONE,VTC_LIST,VTC_DTC,VTC_COST,VTC_NGRA,VTC_NEXE,VTC_NOTR,VTC_IV21,VTC_IV10,VTC_MO21,VTC_MO10,VTC_IVOT,VTC_NNGR,VTC_IVNO,VTC_NNIN,VTC_PEIB,VTC_TOTA,VTC_MP11,VTC_MP12,VTC_MP13,VTC_MP14,VTC_MP21,VTC_MP22,VTC_MP23,VTC_MP24,VTC_MP31,VTC_MP32,VTC_MP33,VTC_MP34,VTC_OBSE,VTC_FREM,OPE_OPER,VTC_NCAJ,CFG_ID,NUM_SUCU,VTC_LTRA,VTC_REPA,VTC_DEPO,VTC_OTOS,VTC_LACO,VTC_TDPO,VTC_TDMO,VTC_MESA,VTC_FLCO,VTC_CAE,VTC_COBS,VTC_CVTO,VTC_CPAG,VTC_CFIS,VTC_CFFS,VTC_CBAR,VTC_OFID,VTC_CGAS,PER_01,XPERCIIB,ORDEN,KEY
2018-07-02,,814,DESARROLLO TECN ARG.SA        ,30711536120  ,2,2,Fact A 0003-00016938,3,,,0,0,0,0,0.0,0.0,509.59,0.0,0.0,0.0,0.0,107.01,0.0,0.0,0.0,0.0,0.0,0.0,636.98,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,55065,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,20.38,,1,20180702000323
2018-07-02,,175,HEFESTO SRL                   ,33680921119  ,2,2,Fact A 0003-00016939,3,,,0,0,0,0,0.0,0.0,548.98,0.0,0.0,0.0,0.0,115.28,0.0,0.0,0.0,0.0,0.0,0.0,664.26,,,0.0,0,,,0.0,0,,,0.0,0,,,SANTA FE                           ,0,55071,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20180702000323
2018-07-02,,18,MET.INDUSTRIAL SA             ,30707237704  ,2,2,Fact A 0003-00016940,3,,,0,0,0,0,0.0,0.0,53210.98,0.0,0.0,0.0,0.0,11174.3,0.0,0.0,0.0,0.0,0.0,0.0,65183.44,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,55077,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,798.16,,1,20180702000323
2018-07-02,,5481,ING ALBERTO REANO SA          ,30709117935  ,2,2,Fact A 0003-00016941,3,,,0,0,0,0,0.0,0.0,452.64,0.0,0.0,0.0,0.0,95.05,0.0,0.0,0.0,0.0,0.0,0.0,559.91,,,0.0,0,,,0.0,0,,,0.0,0,,, 1-BUENOS AIRES                    ,0,55078,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,12.22,,1,20180702000323
2018-07-02,,5763,LAMORSAN S.A.                 ,30667053966  ,2,2,Fact A 0003-00016942,3,,,0,0,0,0,0.0,0.0,2633.12,0.0,0.0,0.0,0.0,552.96,0.0,0.0,0.0,0.0,0.0,0.0,3186.08,,,0.0,0,,,0.0,0,,,0.0,0,,, 1-BUENOS AIRES                    ,0,55080,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20180702000323
2018-07-02,,982,IMA SERVICIOS INDUSTRIALES SA ,30709647047  ,2,2,Fact A 0003-00016943,3,,,0,0,0,0,0.0,0.0,484.98,0.0,0.0,0.0,0.0,101.85,0.0,0.0,0.0,0.0,0.0,0.0,615.93,,,0.0,0,,,0.0,0,,,0.0,0,,,CORDOBA                            ,0,55082,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,29.1,,1,20180702000323
2018-07-02,,5555,LUCIANO S.A.                  ,30567348500  ,2,2,Fact A 0003-00016944,3,,,0,0,0,0,0.0,0.0,404.72,0.0,0.0,0.0,0.0,84.99,0.0,0.0,0.0,0.0,0.0,0.0,500.64,,,0.0,0,,,0.0,0,,,0.0,0,,, 1-BUENOS AIRES                    ,0,55083,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,10.93,,1,20180702000323
2018-07-02,,1157,NUEVO MONTENEGRO SRL          ,30708135077  ,2,2,Fact A 0003-00016945,3,,,0,0,0,0,0.0,0.0,1814.4,0.0,0.0,0.0,0.0,381.02,0.0,0.0,0.0,0.0,0.0,0.0,2195.42,,,0.0,0,,,0.0,0,,,0.0,0,,, 3-SANTA FE                        ,0,55085,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20180702000323
2018-07-02,,567,MET Y SERV RODO SRL           ,30710355653  ,2,2,Fact A 0003-00016946,3,,,0,0,0,0,0.0,0.0,3593.43,0.0,0.0,0.0,0.0,754.62,0.0,0.0,0.0,0.0,0.0,0.0,4348.05,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,55086,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20180702000323
2018-07-02,,567,MET Y SERV RODO SRL           ,30710355653  ,2,2,Fact A 0003-00016947,3,,,0,0,0,0,0.0,0.0,7546.84,0.0,0.0,0.0,0.0,1584.84,0.0,0.0,0.0,0.0,0.0,0.0,9131.68,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,55087,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20180702000323
2018-07-02,,5200,ALLEGRA SRL                   ,30712253246  ,2,2,Fact A 0003-00016948,3,,,0,0,0,0,0.0,0.0,7442.98,0.0,0.0,0.0,0.0,1563.02,0.0,0.0,0.0,0.0,0.0,0.0,9006.0,,,0.0,0,,,0.0,0,,,0.0,0,,, 3-SANTA FE                        ,0,55089,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20180702000323
