COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,TOBC,PER_01,XPERCIIB,PER_02,XPERCIVA,ORDEN,TGNU
2017-02-01,,508,PRODELIMP DE JC CARDINALE SRL ,30709301256  ,2,2,Fact A 0008-00008690,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,28313.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5945.78,0.0,0.0,0.0,0.0,35249.98,0,,0,,,0,0.0,0,0,0,0.0,990.96,,0.0,,1,1
2017-02-01,,142,CARAN SA                      ,30504355442  ,2,2,Fact A 0004-00005930,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,7417.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.6,0.0,0.0,0.0,0.0,9234.35,0,,0,,,0,0.0,0,0,0,0.0,259.6,,0.0,,1,1
2017-02-01,,214,ELECTROUNO SA                 ,30708007869  ,2,2,Fact A 0005-00006365,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,11146.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.67,0.0,0.0,0.0,0.0,13486.7,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-02-01,,107,LRS SRL                       ,30699167041  ,2,2,Fact A 0003-00001234,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,5092.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.43,0.0,0.0,0.0,0.0,6161.95,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-02-01,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00035687,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,2532.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.9,0.0,0.0,0.0,0.0,3064.77,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-02-01,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00035686,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,3143.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.06,0.0,0.0,0.0,0.0,3803.22,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-02-01,,25,MARTIN S.R.L.                 ,33609073239  ,2,2,Fact A 0002-00006168,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,10111.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.47,0.0,0.0,0.0,0.0,12235.25,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-02-01,,333,GOMA PAMPERA SRL              ,30712344144  ,2,2,Fact A 0006-00006264,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,11437.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.95,0.0,0.0,0.0,0.0,13839.8,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-02-01,,116,GAN MAR SRL                   ,30557499942  ,2,2,Fact A 0011-00032862,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,4960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.6,0.0,0.0,0.0,0.0,6001.6,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-02-01,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0062-00009779,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,715.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.34,0.0,0.0,0.0,0.0,891.32,0,,0,,,0,0.0,0,0,0,0.0,25.06,,0.0,,1,1
