COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,W_ULTPRO,W_ULTFEC,W_ULTHOR,W_IDOR,W_IDHI,W_ORIG,W_STAT,TOBC,PER_01,XPERCIIB,ORDEN,TGNU
2020-11-01,,288,INTERGAS ARGENTINA SRL        ,30701507068  ,2,2,Fact A 0007-00009767,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,63850.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13408.54,0.0,0.0,0.0,0.0,77258.74,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-11-01,,76,SAFI S.R.L.                   ,30650048764  ,2,2,Fact A 0031-00040006,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,3471.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.05,0.0,0.0,0.0,0.0,4200.73,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-11-01,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00002748,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,70954.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14900.47,0.0,0.0,0.0,0.0,85855.07,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-11-02,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 4021-00000260,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,4307.67,0.0,0.0,0.0,0.0,0.0,0.0,452.31,0.0,0.0,0.0,4835.79,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.43,,1,1
2020-11-02,,756,OSCAR POURTAU SA              ,30641976438  ,2,2,Fact A 0019-00006137,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,17488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3672.48,0.0,0.0,0.0,0.0,21162.23,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1.75,,1,1
2020-11-02,,214,ELECTROUNO SA                 ,30708007869  ,2,2,Fact A 0005-00017885,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,72115.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15144.34,0.0,0.0,0.0,0.0,87260.25,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-11-02,,165,MEYER ELECTROMECANICA SRL     ,30606006043  ,2,2,Fact A 0003-00016646,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,26680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5602.8,0.0,0.0,0.0,0.0,32282.8,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,3
2020-11-02,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0061-00021443,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,12369.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.55,0.0,0.0,0.0,0.0,14968.07,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1.24,,1,1
2020-11-02,,25,MARTIN S.R.L.                 ,33609073239  ,2,2,Fact A 0002-00029396,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,32312.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6785.69,0.0,0.0,0.0,0.0,39098.53,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-11-03,,97,ANTONELLI REPUESTOS           ,20046776098  ,2,2,Fact A 0004-00019968,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,3526.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.47,0.0,0.0,0.0,0.0,4266.5,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-11-03,,36,HELICTOR                      ,33710531329  ,2,2,Fact A 0002-00001711,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,152280.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31978.93,0.0,0.0,0.0,0.0,184259.53,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-11-03,,14,MACOFER DE ROLDAN             ,30617218964  ,2,2,Fact A 0004-00023329,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,26204.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5502.97,0.0,0.0,0.0,0.0,31707.61,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
