COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,W_ULTPRO,W_ULTFEC,W_ULTHOR,W_IDOR,W_IDHI,W_ORIG,W_STAT,TOBC,PER_01,XPERCIIB,ORDEN,TGNU
2020-08-01,,76,SAFI S.R.L.                   ,30650048764  ,2,2,Fact A 0031-00037912,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,3496.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.26,0.0,0.0,0.0,0.0,4230.75,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-08-01,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00002618,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,64838.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13615.98,0.0,0.0,0.0,0.0,78454.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-08-03,,476,GARMENDIA PABLO ALEJANDRO     ,23235139529  ,2,2,Fact A 0004-00002460,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,6056.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.82,0.0,0.0,0.0,0.0,7328.1,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-08-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00034718,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,15158.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.33,0.0,0.0,0.0,0.0,19175.77,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,378.97,,1,1
2020-08-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00034717,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,42806.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8989.41,0.0,0.0,0.0,0.0,54150.49,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1070.17,,1,1
2020-08-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00100265,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,10875.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.86,0.0,0.0,0.0,0.0,13757.56,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,271.89,,1,1
2020-08-03,,36,HELICTOR                      ,33710531329  ,2,2,Fact A 0002-00001656,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,65922.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13843.7,0.0,0.0,0.0,0.0,79766.06,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-08-03,,743,NISAMAT GROUP SA              ,30712356509  ,2,2,Fact A 0004-00034047,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,36578.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7681.43,0.0,0.0,0.0,0.0,45174.11,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,914.46,,1,1
2020-08-03,,165,MEYER ELECTROMECANICA SRL     ,30606006043  ,2,2,Fact A 0003-00015055,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,8213.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.89,0.0,0.0,0.0,0.0,9938.65,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-08-04,,48,CONDOR GROUP S.R.L.           ,30698244360  ,2,2,Fact A 0014-00002130,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,0.0,0.0,174129.3,0.0,0.0,0.0,0.0,0.0,0.0,18283.58,0.0,0.0,0.0,192412.88,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-08-04,,88,ROGELIO CACHAN                ,20085998979  ,2,2,Fact A 0003-00045782,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,53642.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11265.02,0.0,0.0,0.0,0.0,64907.96,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-08-04,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00034732,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,12519.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.01,0.0,0.0,0.0,0.0,15836.66,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,312.98,,1,1
2020-08-04,,97,ANTONELLI REPUESTOS           ,20046776098  ,2,2,Fact A 0004-00019191,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,7453.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.28,0.0,0.0,0.0,0.0,9019.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-08-04,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00034731,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,0.0,0.0,21293.78,0.0,0.0,0.0,0.0,0.0,0.0,2235.85,0.0,0.0,0.0,24381.39,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,532.35,,1,1
2020-08-04,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00034737,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,6120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.2,0.0,0.0,0.0,0.0,7741.8,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,153.0,,1,1
