VTC_FECH,VTC_HORA,VTC_CLNU,VTC_CLNO,VTC_CLDO,VTC_CLTD,VTC_TIVA,VTC_COMP,VTC_TCOM,VTC_ABEX,VTC_CBTE,VTC_VEND,VTC_BASE,VTC_MONE,VTC_LIST,VTC_DTC,VTC_COST,VTC_NGRA,VTC_NEXE,VTC_NOTR,VTC_IV21,VTC_IV10,VTC_MO21,VTC_MO10,VTC_IVOT,VTC_NNGR,VTC_IVNO,VTC_NNIN,VTC_PEIB,VTC_TOTA,VTC_MP11,VTC_MP12,VTC_MP13,VTC_MP14,VTC_MP21,VTC_MP22,VTC_MP23,VTC_MP24,VTC_MP31,VTC_MP32,VTC_MP33,VTC_MP34,VTC_OBSE,VTC_FREM,OPE_OPER,VTC_NCAJ,CFG_ID,NUM_SUCU,VTC_LTRA,VTC_REPA,VTC_DEPO,VTC_OTOS,VTC_LACO,VTC_TDPO,VTC_TDMO,VTC_MESA,VTC_FLCO,VTC_CAE,VTC_COBS,VTC_CVTO,VTC_CPAG,VTC_CFIS,VTC_CFFS,VTC_CBAR,VTC_OFID,VTC_CGAS,VTC_CTAR,VTC_ORIG,CAR_CODI,OPE_PICK,PER_01,XPERCIIB,ORDEN,KEY
2020-09-01,,9,LEVAL SA                      ,30546929783  ,2,2,Fact A 0003-00032256,3,,,0,0,0,0,0.0,0.0,16071.85,0.0,0.0,0.0,0.0,3375.09,0.0,0.0,0.0,0.0,0.0,0.0,19704.09,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,106347,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,257.15,,1,20200901000323
2020-09-01,,9,LEVAL SA                      ,30546929783  ,2,2,Fact A 0003-00032257,3,,,0,0,0,0,0.0,0.0,17919.87,0.0,0.0,0.0,0.0,3763.17,0.0,0.0,0.0,0.0,0.0,0.0,21969.76,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,106349,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,286.72,,1,20200901000323
2020-09-01,,5135,DIHERTEC SRL                  ,30714155306  ,2,2,Fact A 0003-00032258,3,,,0,0,0,0,0.0,0.0,34032.21,0.0,0.0,0.0,0.0,7146.76,0.0,0.0,0.0,0.0,0.0,0.0,41178.97,,,0.0,0,,,0.0,0,,,0.0,0,,, 1-BUENOS AIRES                    ,0,106357,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,0.0,,1,20200901000323
2020-09-01,,1050,NOVOBRA SA                    ,30502404853  ,2,2,Fact A 0003-00032259,3,,,0,0,0,0,0.0,0.0,25900.41,0.0,0.0,0.0,0.0,5439.09,0.0,0.0,0.0,0.0,0.0,0.0,31342.09,,,0.0,0,,,0.0,0,,,0.0,0,,,SANTA FE                           ,0,106358,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,2.59,,1,20200901000323
2020-09-01,,1050,NOVOBRA SA                    ,30502404853  ,2,2,Fact A 0003-00032260,3,,,0,0,0,0,0.0,0.0,6945.0,0.0,0.0,0.0,0.0,1458.45,0.0,0.0,0.0,0.0,0.0,0.0,8404.14,,,0.0,0,,,0.0,0,,,0.0,0,,,SANTA FE                           ,0,106359,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,0.69,,1,20200901000323
2020-09-01,,1050,NOVOBRA SA                    ,30502404853  ,2,2,Fact A 0003-00032261,3,,,0,0,0,0,0.0,0.0,4637.36,0.0,0.0,0.0,0.0,973.84,0.0,0.0,0.0,0.0,0.0,0.0,5611.66,,,0.0,0,,,0.0,0,,,0.0,0,,,SANTA FE                           ,0,106360,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,0.46,,1,20200901000323
2020-09-01,,451,HARSCO METALS ARGENTINA SA    ,30631947995  ,2,2,Fact A 0003-00032262,3,,,0,0,0,0,0.0,0.0,4648.7,0.0,0.0,0.0,0.0,976.23,0.0,0.0,0.0,0.0,0.0,0.0,5857.37,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,106367,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,232.44,,1,20200901000323
2020-09-01,,451,HARSCO METALS ARGENTINA SA    ,30631947995  ,2,2,Fact A 0003-00032263,3,,,0,0,0,0,0.0,0.0,3572.15,0.0,0.0,0.0,0.0,750.15,0.0,0.0,0.0,0.0,0.0,0.0,4500.91,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,106368,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,178.61,,1,20200901000323
2020-09-01,,56,AES ARG.GENERACION SA         ,30663461113  ,2,2,Fact A 0003-00032264,3,,,0,0,0,0,0.0,0.0,0.0,0.0,23363.8,0.0,0.0,0.0,2453.2,0.0,0.0,0.0,0.0,0.0,25863.73,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,106377,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,46.73,,1,20200901000323
2020-09-01,,182,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0003-00032265,3,,,0,0,0,0,0.0,0.0,42697.8,0.0,0.0,0.0,0.0,8966.54,0.0,0.0,0.0,0.0,0.0,0.0,51668.61,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,106387,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,,0,0,,4.27,,1,20200901000323
