COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,TOBC,PER_01,XPERCIIB,PER_02,XPERCIVA,ORDEN,TGNU
2017-03-01,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00077485,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,2374.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.64,0.0,0.0,0.0,0.0,2873.12,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-03-01,,591,CHORNY DM S.A.                ,30715082434  ,2,2,Fact A 0003-00001018,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,33996.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7139.2,0.0,0.0,0.0,0.0,41135.4,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-03-01,,116,GAN MAR SRL                   ,30557499942  ,2,2,Fact A 0011-00033143,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,9060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.6,0.0,0.0,0.0,0.0,10962.6,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-03-01,,44,SORTI MARIO                   ,30676886091  ,2,2,Fact A 0002-00005283,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,1571.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.94,0.0,0.0,0.0,0.0,1901.08,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-03-01,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0012-00037392,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,25167.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5285.19,0.0,0.0,0.0,0.0,31331.58,0,,0,,,0,0.0,0,0,0,0.0,878.81,,0.0,,1,1
2017-03-01,,169,SEGUTECNICA                   ,33629040019  ,2,2,Fact A 0014-00007898,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,3794.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.82,0.0,0.0,0.0,0.0,4724.02,0,,0,,,0,0.0,0,0,0,0.0,132.8,,0.0,,1,1
2017-03-01,,417,BALBICO CIFI SA               ,30537098313  ,2,2,Fact A 0007-00111349,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,11278.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.49,0.0,0.0,0.0,0.0,14041.76,0,,0,,,0,0.0,0,0,0,0.0,394.75,,0.0,,1,1
2017-03-01,,4,BULONFER S.R.L.               ,30632604498  ,2,2,Fact A 0005-00067772,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,30222.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6346.77,0.0,0.0,0.0,0.0,37627.28,0,,0,,,0,0.0,0,0,0,0.0,1057.8,,0.0,,1,1
2017-03-01,,606,BADINO GUSTAVO EDUARDO        ,20-23642044-3,2,2,Fact A 0001-00000069,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,9593.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.66,0.0,0.0,0.0,0.0,11608.26,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-03-01,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0012-00037385,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,0.0,0.0,5607.88,0.0,0.0,0.0,0.0,0.0,0.0,588.83,0.0,0.0,0.0,6392.98,0,,0,,,0,0.0,0,0,0,0.0,196.28,,0.0,,1,1
2017-03-01,,83,TRANSPORTE HENIN              ,20049731257  ,2,2,Fact A 0005-00019071,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,121.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-03-02,,621,VIDITEC SA                    ,30590151013  ,2,2,Fact A 0017-00019354,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,2418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.78,0.0,0.0,0.0,0.0,3010.41,0,,0,,,0,0.0,0,0,0,0.0,84.63,,0.0,,1,1
2017-03-02,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00077488,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,715714.8,0.0,97747.87,0.0,0.0,0.0,0.0,0.0,150300.11,10263.53,0.0,0.0,0.0,974026.3,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-03-02,,515,TOLEDO SERV GRAFICOS SA       ,30711052409  ,2,2,Fact A 0003-00000038,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,1210.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
