COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,TOBC,PER_01,XPERCII,PER_02,XPERCIVA,ORDEN,TGNU
2019-07-01,,23,SOLDADURAS CENTRO S.A.        ,30707016066  ,2,2,Fact A 0005-00025961,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,27246.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5721.7,0.0,0.0,0.0,0.0,32967.9,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-07-01,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00031164,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.35,0.0,0.0,0.0,0.0,952.75,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-07-01,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00093659,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,53096.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11150.18,0.0,0.0,0.0,0.0,64246.28,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-07-01,,83,TRANSPORTE HENIN              ,20049731257  ,2,2,Fact A 0002-00004315,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,1089.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,4
2019-07-01,,508,PRODELIMP DE JC CARDINALE SRL ,30709301256  ,2,2,Fact A 0008-00024411,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,7712.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.54,0.0,0.0,0.0,0.0,9717.25,0,,0,,,0,0.0,0,0,0,0.0,385.61,,0.0,,1,1
2019-07-01,,107,LRS SRL                       ,30699167041  ,2,2,Fact A 0003-00006434,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,19096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010.16,0.0,0.0,0.0,0.0,23106.16,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-07-01,,76,SAFI S.R.L.                   ,30650048764  ,2,2,Fact A 0031-00029461,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2087.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.3,0.0,0.0,0.0,0.0,2525.42,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-07-01,,50,SEGURIDAD LITORAL S.R.L.      ,30520031010  ,2,2,Fact A 0005-00059930,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,104220.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21886.31,0.0,0.0,0.0,0.0,126106.84,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-07-01,,333,PAMPERA GOMAPLAST SRL         ,30715022903  ,2,2,Fact A 0002-00017708,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,40458.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8496.31,0.0,0.0,0.0,0.0,48954.91,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2019-07-01,,333,PAMPERA GOMAPLAST SRL         ,30715022903  ,2,2,Fact A 0002-00017707,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,1168.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.4,0.0,0.0,0.0,0.0,1413.99,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
