COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,W_ULTPRO,W_ULTFEC,W_ULTHOR,W_IDOR,W_IDHI,W_ORIG,W_STAT,TOBC,PER_01,XPERCIIB,ORDEN,TGNU
2021-11-01,,165,MEYER ELECTROMECANICA SRL     ,30606006043  ,2,2,Fact A 0003-00022788,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,181.5,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-01,,76,SAFI S.R.L.                   ,30650048764  ,2,2,Fact A 0031-00047989,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2975.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.92,0.0,0.0,0.0,0.0,3600.74,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-01,,711,CAR DIEGO ALEXANDER           ,20263863128  ,2,2,Fact A 0004-00000615,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,63432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13320.72,0.0,0.0,0.0,0.0,76752.72,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-01,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0061-00025049,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,9973.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.42,0.0,0.0,0.0,0.0,12068.85,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1.0,,1,1
2021-11-01,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00003119,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,99394.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20872.87,0.0,0.0,0.0,0.0,120267.5,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-02,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0012-00067362,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,77810.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16340.11,0.0,0.0,0.0,0.0,94150.15,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-02,,165,MEYER ELECTROMECANICA SRL     ,30606006043  ,2,2,Fact A 0003-00022819,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,5941.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.74,0.0,0.0,0.0,0.0,7189.34,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,3
2021-11-02,,83,TRANSPORTE HENIN              ,30715913018  ,2,2,Fact A 0002-00023185,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,4840.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00040009,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,9158.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.25,0.0,0.0,0.0,0.0,11357.24,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.92,,1,1
2021-11-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00040000,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,28460.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976.62,0.0,0.0,0.0,0.0,35293.37,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,2.85,,1,1
2021-11-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00114088,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,28699.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6026.95,0.0,0.0,0.0,0.0,35590.57,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,2.87,,1,1
2021-11-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00114091,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,68633.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14413.09,0.0,0.0,0.0,0.0,85112.74,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,6.86,,1,1
2021-11-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00114089,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,13637.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2863.95,0.0,0.0,0.0,0.0,16912.33,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1.36,,1,1
2021-11-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00114090,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,154886.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526.12,0.0,0.0,0.0,0.0,192074.48,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,15.49,,1,1
2021-11-03,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00040001,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,16237.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3409.81,0.0,0.0,0.0,0.0,20135.75,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1.62,,1,1
2021-11-03,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0061-00025073,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,4372.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.31,0.0,0.0,0.0,0.0,5291.67,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.44,,1,1
2021-11-03,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0061-00025072,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,7004.87,0.0,1207.53,0.0,0.0,0.0,0.0,0.0,1471.02,126.79,0.0,0.0,0.0,9811.03,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.82,,1,1
2021-11-03,,462,PAPIERTTEI DE SOLAUT SA       ,30708691190  ,2,2,Fact A 0146-00007023,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,1829.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.29,0.0,0.0,0.0,0.0,2214.27,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-03,,675,X URBAN SA                    ,30697679134  ,2,2,Fact A 0003-00027473,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,12701.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667.32,0.0,0.0,0.0,0.0,15370.09,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1.27,,1,1
2021-11-03,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 4021-00000485,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,6334.8,0.0,0.0,0.0,0.0,0.0,0.0,665.15,0.0,0.0,0.0,7111.44,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.63,,1,1
2021-11-04,,7,DE PASCALE S.A.               ,30707784292  ,2,2,Fact A 0006-00088012,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,257694.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54115.91,0.0,0.0,0.0,0.0,311836.48,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,25.77,,1,1
2021-11-04,,56,FMQ S.C.                      ,30708791209  ,2,2,Fact A 0006-00018931,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,11920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2503.2,0.0,0.0,0.0,0.0,14423.2,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,3
2021-11-04,,333,PAMPERA GOMPLAST SRL          ,30715022903  ,2,2,Fact A 0002-00038001,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,23675.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4971.85,0.0,0.0,0.0,0.0,28647.36,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-04,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00040061,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,40045.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8409.5,0.0,0.0,0.0,0.0,49660.08,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,4.01,,1,1
2021-11-04,,225,PROAR SRL PROD.DE ACERO       ,30707799397  ,2,2,Fact A 0003-00035497,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,49155.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10322.76,0.0,0.0,0.0,0.0,59478.74,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-04,,40,FRANC.VICENTE DAMIANO S.A.    ,30500600183  ,2,2,Fact A 0004-00053891,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,17640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.4,0.0,0.0,0.0,0.0,21346.16,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1.76,,1,1
2021-11-04,,573,AYRE LIBRE SA                 ,30714339172  ,2,2,Fact A 0001-00019577,,,4,,,0,24-CAPITAL FEDERAL                 ,0,0,0,0,0,0.0,57720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12121.2,0.0,0.0,0.0,0.0,69841.2,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-04,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 4021-00000486,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,8054.26,0.0,0.0,0.0,0.0,0.0,0.0,845.7,0.0,0.0,0.0,9041.72,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.81,,1,1
2021-11-05,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0012-00067449,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,29189.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6129.8,0.0,0.0,0.0,0.0,35319.3,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-05,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00114266,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,94782.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19904.41,0.0,0.0,0.0,0.0,117540.28,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,9.48,,1,1
2021-11-05,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00040124,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,54855.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11519.69,0.0,0.0,0.0,0.0,68026.51,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,5.49,,1,1
2021-11-05,,88,ROGELIO CACHAN                ,20085998979  ,2,2,Fact A 0003-00051000,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,126210.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26504.3,0.0,0.0,0.0,0.0,152715.26,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-05,,88,ROGELIO CACHAN                ,20085998979  ,2,2,Fact A 0003-00051001,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,5050.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.58,0.0,0.0,0.0,0.0,6110.98,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-05,,169,SEGUTECNICA                   ,33629040019  ,2,2,Fact A 0014-00033867,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,69373.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14568.37,0.0,0.0,0.0,0.0,83948.51,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,6.94,,1,1
2021-11-05,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00065910,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,62579.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13141.75,0.0,0.0,0.0,0.0,75721.53,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-05,,395,ROBERT BOSCH ARG IND SA       ,30677423141  ,2,2,Fact A 0020-00197843,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,490444.56,0.0,220852.63,0.0,0.0,0.0,0.0,0.0,102993.36,23189.53,0.0,0.0,0.0,855577.31,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,71.13,,1,1
2021-11-06,,768,VIVAS CARLOS HORACIO          ,20170558074  ,2,2,Fact A 0002-00000102,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,4628.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.91,0.0,0.0,0.0,0.0,5600.07,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-08,,254,MICROMESS SRL                 ,30707769099  ,2,2,Fact A 0003-00010926,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,33971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7133.91,0.0,0.0,0.0,0.0,41104.91,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-08,,780,ELECTROTECNICA MORE           ,20060134376  ,2,2,Fact A 0003-00000470,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,0.0,0.0,0.0,0.0,10285.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,3
2021-11-08,,180,MAT SERVICE                   ,20143736130  ,2,2,Fact A 0005-00023454,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,1735.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.46,0.0,0.0,0.0,0.0,2100.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-08,,769,TYROLIT ARGENTINA S.A.        ,30501028629  ,2,2,Fact A 0010-00134691,,,4,,,0,24-CAPITAL FEDERAL                 ,0,0,0,0,0,0.0,2252.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.94,0.0,0.0,0.0,0.0,2725.03,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2021-11-08,,769,TYROLIT ARGENTINA S.A.        ,30501028629  ,2,2,Fact A 0010-00134689,,,4,,,0,24-CAPITAL FEDERAL                 ,0,0,0,0,0,0.0,9943.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.23,0.0,0.0,0.0,0.0,12033.17,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.99,,1,1
2021-11-08,,769,TYROLIT ARGENTINA S.A.        ,30501028629  ,2,2,Fact A 0010-00134686,,,4,,,0,24-CAPITAL FEDERAL                 ,0,0,0,0,0,0.0,6066.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.05,0.0,0.0,0.0,0.0,7341.56,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.61,,1,1
2021-11-08,,769,TYROLIT ARGENTINA S.A.        ,30501028629  ,2,2,Fact A 0010-00134684,,,4,,,0,24-CAPITAL FEDERAL                 ,0,0,0,0,0,0.0,26023.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5464.96,0.0,0.0,0.0,0.0,31491.16,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,2.6,,1,1
2021-11-08,,769,TYROLIT ARGENTINA S.A.        ,30501028629  ,2,2,Fact A 0010-00134685,,,4,,,0,24-CAPITAL FEDERAL                 ,0,0,0,0,0,0.0,53870.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11312.87,0.0,0.0,0.0,0.0,65189.06,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,5.39,,1,1
2021-11-08,,711,CAR DIEGO ALEXANDER           ,20263863128  ,2,2,Fact A 0004-00000621,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,183289.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38490.82,0.0,0.0,0.0,0.0,221780.42,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
