COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,TOBC,PER_01,XPERCIIB,PER_02,XPERCIVA,ORDEN,TGNU
2017-09-01,,20,RUMBOS S.A.                   ,30708732571  ,2,2,Fact A 0003-00055087,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,3513.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.76,0.0,0.0,0.0,0.0,4373.87,0,,0,,,0,0.0,0,0,0,0.0,122.96,,0.0,,1,1
2017-09-01,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00039379,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,0.0,0.0,8243.79,0.0,0.0,0.0,0.0,0.0,0.0,865.6,0.0,0.0,0.0,9109.39,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-01,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00039375,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,82212.42,0.0,45807.52,0.0,0.0,0.0,0.0,0.0,17264.61,4809.79,0.0,0.0,0.0,150094.34,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-01,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00024520,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,6296.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.26,0.0,0.0,0.0,0.0,7618.74,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-01,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00081303,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,4795.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.15,0.0,0.0,0.0,0.0,5803.12,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-01,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00024513,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,17426.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.5,0.0,0.0,0.0,0.0,21085.68,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-01,,88,ROGELIO CACHAN                ,20085998979  ,2,2,Fact A 0003-00033944,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,25524.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5360.12,0.0,0.0,0.0,0.0,30884.48,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-01,,107,LRS SRL                       ,30699167041  ,2,2,Fact A 0003-00002423,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,60011.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12602.46,0.0,0.0,0.0,0.0,72614.19,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-01,,220,COMAFER SRL                   ,30708175672  ,2,2,Fact A 0003-00064453,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,15902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3339.42,0.0,0.0,0.0,0.0,19797.99,0,,0,,,0,0.0,0,0,0,0.0,556.57,,0.0,,1,1
2017-09-01,,165,MEYER ELECTROMECANICA SRL     ,30606006043  ,2,2,Fact A 0003-00000694,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,5370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.7,0.0,0.0,0.0,0.0,6497.7,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,3
2017-09-01,,135,CONFECAT SA                   ,30597919154  ,2,2,Fact A 0018-00063083,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,106580.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22381.88,0.0,0.0,0.0,0.0,132692.59,0,,0,,,0,0.0,0,0,0,0.0,3730.31,,0.0,,1,1
2017-09-01,,3,ABC S.A.                      ,30542851836  ,2,2,Fact A 0013-00247355,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,7632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.72,0.0,0.0,0.0,0.0,9463.68,0,,0,,,0,0.0,0,0,0,0.0,0.0,,228.96,,1,1
2017-09-01,,39,MISSON CARLOS HUMBERTO        ,20103655308  ,2,2,Fact A 0002-00004286,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,13901.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919.27,0.0,0.0,0.0,0.0,16820.54,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-01,,34,ORTIZ FISCHER Y CIA SA        ,30551645793  ,2,2,Fact A 0007-00028069,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,14483.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.44,0.0,0.0,0.0,0.0,17524.48,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-02,,7,DE PASCALE S.A.               ,30707784292  ,2,2,Fact A 0006-00042416,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,16792.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3526.38,0.0,0.0,0.0,0.0,20906.39,0,,0,,,0,0.0,0,0,0,0.0,587.73,,0.0,,1,1
2017-09-02,,508,PRODELIMP DE JC CARDINALE SRL ,30709301256  ,2,2,Fact A 0008-00012527,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,20292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4261.32,0.0,0.0,0.0,0.0,25263.54,0,,0,,,0,0.0,0,0,0,0.0,710.22,,0.0,,1,1
2017-09-04,,107,LRS SRL                       ,30699167041  ,2,2,Fact A 0003-00002432,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,1166.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.94,0.0,0.0,0.0,0.0,1411.34,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-04,,538,BM SEÑALIZACIONES S.A.        ,30677531580  ,2,2,Fact A 0002-00028345,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,9100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,0.0,0.0,0.0,0.0,11011.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-04,,639,GRUPO SAR                     ,30715121464  ,2,2,Fact A 0003-00000107,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,0.0,0.0,0.0,0.0,9075.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,2
2017-09-04,,538,BM SEÑALIZACIONES S.A.        ,30677531580  ,2,2,Fact A 0002-00028349,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86,0.0,0.0,0.0,0.0,321.86,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-04,,275,DISANG SRL                    ,30710129009  ,2,2,Fact A 0001-00039236,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,12373.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598.42,0.0,0.0,0.0,0.0,15404.94,0,,0,,,0,0.0,0,0,0,0.0,433.07,,0.0,,1,1
2017-09-04,,258,MAFERSA SAIC                  ,30558939504  ,2,2,Fact A 0003-00054380,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,86343.63,0.0,2342.02,0.0,0.0,0.0,0.0,0.0,18132.16,245.91,0.0,0.0,0.0,110167.72,0,,0,,,0,0.0,0,0,0,0.0,3104.0,,0.0,,1,1
2017-09-04,,220,COMAFER SRL                   ,30708175672  ,2,2,Fact A 0003-00064467,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,494.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.77,0.0,0.0,0.0,0.0,615.19,0,,0,,,0,0.0,0,0,0,0.0,17.29,,0.0,,1,1
2017-09-04,,651,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0004-00002532,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,21100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4431.0,0.0,0.0,0.0,0.0,25531.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-04,,533,SORRENTO MAQUINARIAS SRL      ,30506061357  ,2,2,Fact A 0006-00021193,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,948.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.21,0.0,0.0,0.0,0.0,1147.81,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-04,,591,CHORNY DM S.A.                ,30715082434  ,2,2,Fact A 0003-00001426,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,11100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.0,0.0,0.0,0.0,0.0,13431.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2017-09-04,,180,MAT SERVICE                   ,20143736130  ,2,2,Fact A 0005-00007998,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,1888.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.57,0.0,0.0,0.0,0.0,2285.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
