VTC_FECH,VTC_HORA,VTC_CLNU,VTC_CLNO,VTC_CLDO,VTC_CLTD,VTC_TIVA,VTC_COMP,VTC_TCOM,VTC_ABEX,VTC_CBTE,VTC_VEND,VTC_BASE,VTC_MONE,VTC_LIST,VTC_DTC,VTC_COST,VTC_NGRA,VTC_NEXE,VTC_NOTR,VTC_IV21,VTC_IV10,VTC_MO21,VTC_MO10,VTC_IVOT,VTC_NNGR,VTC_IVNO,VTC_NNIN,VTC_PEIB,VTC_TOTA,VTC_MP11,VTC_MP12,VTC_MP13,VTC_MP14,VTC_MP21,VTC_MP22,VTC_MP23,VTC_MP24,VTC_MP31,VTC_MP32,VTC_MP33,VTC_MP34,VTC_OBSE,VTC_FREM,OPE_OPER,VTC_NCAJ,CFG_ID,NUM_SUCU,VTC_LTRA,VTC_REPA,VTC_DEPO,VTC_OTOS,VTC_LACO,VTC_TDPO,VTC_TDMO,VTC_MESA,VTC_FLCO,VTC_CAE,VTC_COBS,VTC_CVTO,VTC_CPAG,VTC_CFIS,VTC_CFFS,VTC_CBAR,VTC_OFID,VTC_CGAS,PER_01,XPERCII,ORDEN,KEY
2019-07-01,,451,HARSCO METALS ARGENTINA SA    ,30631947995  ,2,2,Fact A 0003-00024581,3,,,0,0,0,0,0.0,0.0,8927.46,0.0,0.0,0.0,0.0,1874.77,0.0,0.0,0.0,0.0,0.0,0.0,10945.07,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79908,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,142.84,,1,20190701000323
2019-07-01,,5153,SUCESION DE AYALA RAUL ALBERTO,20060549061  ,2,2,Fact A 0003-00024582,3,,,0,0,0,0,0.0,0.0,21368.49,0.0,0.0,0.0,0.0,4487.38,0.0,0.0,0.0,0.0,0.0,0.0,25855.87,,,0.0,0,,,0.0,0,,,0.0,0,,, 3-SANTA FE                        ,0,79909,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20190701000323
2019-07-01,,182,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0003-00024583,3,,,0,0,0,0,0.0,0.0,1113.25,0.0,0.0,0.0,0.0,233.78,0.0,0.0,0.0,0.0,0.0,0.0,1364.84,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79910,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,17.81,,1,20190701000323
2019-07-01,,182,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0003-00024584,3,,,0,0,0,0,0.0,0.0,14411.25,0.0,0.0,0.0,0.0,3026.36,0.0,0.0,0.0,0.0,0.0,0.0,17668.19,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79911,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,230.58,,1,20190701000323
2019-07-01,,182,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0003-00024585,3,,,0,0,0,0,0.0,0.0,2440.0,0.0,0.0,0.0,0.0,512.4,0.0,0.0,0.0,0.0,0.0,0.0,2991.44,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79912,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,39.04,,1,20190701000323
2019-07-01,,38,METALVOS S.R.L.               ,30693839153  ,2,2,Fact A 0003-00024586,3,,,0,0,0,0,0.0,0.0,14603.73,0.0,0.0,0.0,0.0,3066.78,0.0,0.0,0.0,0.0,0.0,0.0,17670.51,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79920,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20190701000323
2019-07-01,,63,TECNOCLIMA S.A.               ,30667671457  ,2,2,Ncre A 0003-00001073,4,,,0,0,0,0,0.0,0.0,-1012.56,0.0,0.0,0.0,0.0,-212.64,0.0,0.0,0.0,0.0,0.0,0.0,-1225.2,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79816,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,3,20190701000324
2019-07-01,,5566,ARSUC METAL SRL               ,30715388622  ,2,2,Fact A 0004-00003179,3,,,0,0,0,0,0.0,0.0,5548.05,0.0,0.0,0.0,0.0,1165.09,0.0,0.0,0.0,0.0,0.0,0.0,6713.14,,,0.0,0,,,0.0,0,,,0.0,0,,, 1-BUENOS AIRES                    ,0,79865,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20190701000423
2019-07-01,,579,NIKRON SUDAMERICANA SA        ,30618010518  ,2,2,Fact A 0005-00001788,3,,,0,0,0,0,0.0,0.0,34.68,0.0,400.22,0.0,0.0,7.28,42.02,0.0,0.0,0.0,0.0,0.0,491.16,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79819,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,6.96,,1,20190701000523
2019-07-02,,5417,SERVICIOS LIMSA SRL           ,30707472134  ,2,2,Fact A 0003-00024587,3,,,0,0,0,0,0.0,0.0,36421.09,0.0,0.0,0.0,0.0,7648.43,0.0,0.0,0.0,0.0,0.0,0.0,45890.57,,,0.0,0,,,0.0,0,,,0.0,0,,, 1-BUENOS AIRES                    ,0,79926,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,1821.05,,1,20190702000323
2019-07-02,,10,SYCMA RAMALLO S.A.            ,30693872908  ,2,2,Fact A 0003-00024588,3,,,0,0,0,0,0.0,0.0,113015.5,0.0,0.0,0.0,0.0,23733.25,0.0,0.0,0.0,0.0,0.0,0.0,138557.0,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79931,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,1808.25,,1,20190702000323
2019-07-02,,38,METALVOS S.R.L.               ,30693839153  ,2,2,Fact A 0003-00024589,3,,,0,0,0,0,0.0,0.0,667.4,0.0,0.0,0.0,0.0,140.15,0.0,0.0,0.0,0.0,0.0,0.0,807.55,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79936,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20190702000323
2019-07-02,,418,HERDEA SRL                    ,30708261293  ,2,2,Fact A 0003-00024590,3,,,0,0,0,0,0.0,0.0,1412.06,0.0,0.0,0.0,0.0,296.53,0.0,0.0,0.0,0.0,0.0,0.0,1743.89,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79938,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,35.3,,1,20190702000323
2019-07-02,,1094,OPCIONES EN SERVICIOS SRL     ,30713932503  ,2,2,Fact A 0003-00024591,3,,,0,0,0,0,0.0,0.0,1470.19,0.0,0.0,0.0,0.0,308.74,0.0,0.0,0.0,0.0,0.0,0.0,1852.44,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79942,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,73.51,,1,20190702000323
2019-07-02,,38,METALVOS S.R.L.               ,30693839153  ,2,2,Fact A 0003-00024592,3,,,0,0,0,0,0.0,0.0,13600.84,0.0,0.0,0.0,0.0,2856.18,0.0,0.0,0.0,0.0,0.0,0.0,16457.02,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79953,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,0.0,,1,20190702000323
2019-07-02,,182,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0003-00024593,3,,,0,0,0,0,0.0,0.0,29509.06,0.0,0.0,0.0,0.0,6196.9,0.0,0.0,0.0,0.0,0.0,0.0,36178.1,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79957,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,472.14,,1,20190702000323
2019-07-02,,5110,PISI SRL                      ,33708740069  ,2,2,Fact A 0003-00024594,3,,,0,0,0,0,0.0,0.0,2246.73,0.0,2317.28,0.0,0.0,471.81,243.31,0.0,0.0,0.0,0.0,0.0,5393.23,,,0.0,0,,,0.0,0,,,0.0,0,,, 3-SANTA FE                        ,0,79961,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,114.1,,1,20190702000323
2019-07-02,,5433,SIJAM SOCIEDAD ANONIMA        ,30714201847  ,2,2,Fact A 0003-00024595,3,,,0,0,0,0,0.0,0.0,0.0,0.0,15049.86,0.0,0.0,0.0,1580.23,0.0,0.0,0.0,0.0,0.0,17006.34,,,0.0,0,,,0.0,0,,,0.0,0,,, 1-BUENOS AIRES                    ,0,79963,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,376.25,,1,20190702000323
2019-07-02,,5433,SIJAM SOCIEDAD ANONIMA        ,30714201847  ,2,2,Fact A 0003-00024596,3,,,0,0,0,0,0.0,0.0,5880.18,0.0,0.0,0.0,0.0,1234.84,0.0,0.0,0.0,0.0,0.0,0.0,7262.02,,,0.0,0,,,0.0,0,,,0.0,0,,, 1-BUENOS AIRES                    ,0,79966,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,147.0,,1,20190702000323
2019-07-02,,182,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0003-00024597,3,,,0,0,0,0,0.0,0.0,8321.07,0.0,0.0,0.0,0.0,1747.43,0.0,0.0,0.0,0.0,0.0,0.0,10201.64,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79967,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,133.14,,1,20190702000323
2019-07-02,,182,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0003-00024598,3,,,0,0,0,0,0.0,0.0,181.02,0.0,0.0,0.0,0.0,38.01,0.0,0.0,0.0,0.0,0.0,0.0,221.93,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79968,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,2.9,,1,20190702000323
2019-07-02,,182,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0003-00024599,3,,,0,0,0,0,0.0,0.0,5633.85,0.0,0.0,0.0,0.0,1183.11,0.0,0.0,0.0,0.0,0.0,0.0,6907.1,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79969,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,90.14,,1,20190702000323
2019-07-02,,182,LOBERAZ SA                    ,30648524761  ,2,2,Fact A 0003-00024600,3,,,0,0,0,0,0.0,0.0,4448.56,0.0,0.0,0.0,0.0,934.2,0.0,0.0,0.0,0.0,0.0,0.0,5453.94,,,0.0,0,,,0.0,0,,,0.0,0,,,BUENOS AIRES                       ,0,79970,0,0,0,0,,0,0.0,0.0,0,,,,,,,,,0,,71.18,,1,20190702000323
