COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,W_ULTPRO,W_ULTFEC,W_ULTHOR,W_IDOR,W_IDHI,W_ORIG,W_STAT,TOBC,PER_01,XPERCIIB,ORDEN,TGNU
2020-04-01,,508,PRODELIMP DE JC CARDINALE SRL ,30709301256  ,2,2,Fact A 0008-00029423,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,19989.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197.83,0.0,0.0,0.0,0.0,25186.99,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,999.48,,1,1
2020-04-01,,517,BARONE COMPUTACION            ,30712468838  ,2,2,Fact A 0005-00001257,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,702.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.52,0.0,0.0,0.0,0.0,850.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-04-01,,76,SAFI S.R.L.                   ,30650048764  ,2,2,Fact A 0031-00035367,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2876.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.09,0.0,0.0,0.0,0.0,3480.71,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-04-01,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0061-00019730,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,5247.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.94,0.0,0.0,0.0,0.0,6611.67,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,262.37,,1,1
2020-04-01,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0061-00019729,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,416.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.56,0.0,0.0,0.0,0.0,525.35,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,20.85,,1,1
2020-04-01,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0061-00019731,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,20511.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4307.35,0.0,0.0,0.0,0.0,25844.1,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1025.56,,1,1
2020-04-01,,258,MAFERSA SAIC                  ,30558939504  ,2,2,Fact A 0003-00072193,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,19005.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991.12,0.0,0.0,0.0,0.0,23946.73,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,950.27,,1,1
2020-04-02,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0000-00167100,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,75807.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15919.52,0.0,0.0,0.0,0.0,95517.14,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,3790.36,,1,1
2020-04-03,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 4000-00054663,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,338204.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71023.0,0.0,0.0,0.0,0.0,409227.75,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
2020-04-04,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00002482,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,25981.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5456.04,0.0,0.0,0.0,0.0,31437.18,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,1,1
