COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,TOBC,PER_01,XPERCII,PER_02,XPERCIVA,ORDEN,TGNU
2016-02-01,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 0047-00006240,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,308.58,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.0,356.41,0,,0,,,0,0.0,0,0,0,0.0,15.43,,0.0,,1,1
2016-02-01,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00030107,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,1332.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.82,0.0,0.0,0.0,0.0,1612.3,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-02-02,,34,ORTIZ FISCHER Y CIA SA        ,30551645793  ,2,2,Fact A 0007-00021256,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,2685.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.06,0.0,0.0,0.0,0.0,3250.04,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-02-02,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00000371,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,28952.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6079.99,0.0,0.0,0.0,0.0,35032.3,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-02-02,,591,CHORNY DM S.A.                ,30715082434  ,2,2,Fact A 0003-00000009,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,10890.0,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-02-03,,135,CONFECAT SA                   ,30597919154  ,2,2,Fact A 0018-00047253,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,39036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8197.56,0.0,0.0,0.0,0.0,49185.36,0,,0,,,0,0.0,0,0,0,0.0,1951.8,,0.0,,1,1
2016-02-03,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 0047-00006247,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,874.2,0.0,0.0,0.0,0.0,0.0,0.0,91.79,0.0,0.0,0.0,1000.95,0,,0,,,0,0.0,0,0,0,0.0,34.96,,0.0,,1,1
2016-02-04,,20,RUMBOS S.A.                   ,30708732571  ,2,2,Fact A 0003-00040962,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,12568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.38,0.0,0.0,0.0,0.0,15836.32,0,,0,,,0,0.0,0,0,0,0.0,628.43,,0.0,,1,1
2016-02-04,,33,MAINCAL                       ,30503938517  ,2,2,Fact A 0005-00065109,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,27575.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5790.96,0.0,0.0,0.0,0.0,33366.95,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
2016-02-04,,333,GOMA PAMPERA                  ,23173874979  ,2,2,Fact A 0002-00004887,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,4829.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.17,0.0,0.0,0.0,0.0,5843.57,0,,0,,,0,0.0,0,0,0,0.0,0.0,,0.0,,1,1
